Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,amenities_count,size_category,occupancy_demand
7672,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,5,0,2
128018,52,5,2,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,1
34677,31,2,1,1,1,0,1,Unfurnished,4.6,16,1,1,0,0,0,0,5,1,2
131605,59,4,2,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,2,1
126318,68,6,2,1,1,1,1,Fully Furnished,4.2,1574,1,1,1,1,1,2,9,2,1
61062,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
65179,44,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
87146,40,5,1,1,1,1,1,Fully Furnished,4.4,34,1,1,1,1,1,2,9,1,2
110617,74,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
24126,31,2,1,1,1,0,1,Unfurnished,4.4,25,1,0,0,1,0,0,5,1,2
149458,108,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,3,0
108100,53,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
43261,39,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
86565,41,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
34784,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,1,2
126051,120,5,3,1,1,1,1,Fully Furnished,4.2,19,1,1,1,1,1,2,9,3,1
9198,25,0,1,1,0,0,0,Unfurnished,4.6,72,0,0,1,1,0,0,3,0,2
129185,51,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
132549,81,5,2,1,1,1,1,Fully Furnished,4.2,26,1,1,1,1,1,2,9,3,0
131335,71,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
126814,99,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
131059,73,6,2,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,2,1
18004,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,4,0,2
99172,59,4,2,1,1,1,1,Fully Furnished,4.6,1872,1,1,1,1,1,2,9,2,2
69736,37,4,1,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1,9,1,2
41406,30,3,2,1,1,0,1,Semi Furnished,4.4,37,1,0,0,1,1,1,6,1,2
100370,116,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
95975,54,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
31478,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,6,1,2
135112,69,5,3,1,1,1,1,Fully Furnished,4.4,14925,1,1,1,1,1,2,9,2,1
119958,85,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
52578,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
65910,45,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
82858,42,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
138138,104,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
136942,55,6,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
118711,104,6,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2,9,3,0
132164,67,5,3,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2,9,2,1
114479,58,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
90748,49,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
100721,81,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
104161,57,5,2,1,1,1,1,Fully Furnished,4.8,10,1,1,1,1,1,2,9,2,1
142410,114,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
18252,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,5,1,2
98392,57,5,1,1,1,1,1,Fully Furnished,4.4,169,1,1,1,1,1,2,9,2,1
63372,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
46867,30,3,2,1,1,0,1,Semi Furnished,4.1,254,1,1,1,1,1,1,8,1,2
146801,106,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
71877,53,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
124226,59,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
73061,45,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
121132,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
122457,75,5,3,1,1,1,1,Fully Furnished,4.8,4,1,1,1,1,1,2,9,3,0
11358,25,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,1,0,2
17699,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,2,0,2
108143,59,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
3942,16,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,3,0,2
69619,45,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
49028,37,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
55322,43,2,2,1,1,0,1,Semi Furnished,3.7,124,1,1,1,1,1,1,8,1,1
86851,59,5,1,1,1,1,1,Fully Furnished,4.4,265,1,1,1,1,1,2,9,2,2
46601,32,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
69734,40,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
105522,82,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
119749,53,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
107735,117,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
50433,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
54066,40,2,1,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1,8,1,2
11844,22,1,1,0,0,0,0,Unfurnished,4.2,301,1,0,1,1,0,0,3,0,2
17990,23,1,1,1,1,0,1,Unfurnished,4,3,1,1,1,0,1,0,7,0,2
113129,114,5,2,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,3,1
111952,82,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
68997,40,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
126674,104,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
78206,53,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
65162,45,2,1,1,1,0,1,Semi Furnished,4.1,36,1,1,1,1,1,1,8,1,2
111815,111,5,2,1,1,1,1,Fully Furnished,4.6,1872,1,1,1,1,1,2,9,3,1
42545,36,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
111849,104,6,2,1,1,1,1,Fully Furnished,5,3,1,1,1,1,1,2,9,3,1
94089,60,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
79046,43,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
37697,40,1,1,1,1,0,1,Semi Furnished,4,23,1,0,0,1,1,1,6,1,2
114545,52,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
7754,24,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,4,0,2
3866,12,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,0,1,1,0,4,0,2
116251,91,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
49552,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
18383,30,1,1,1,1,0,0,Unfurnished,5,2,0,0,1,0,0,0,3,1,2
29367,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,0,0,5,1,2
125053,57,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
97673,60,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
39528,33,2,2,1,1,1,1,Semi Furnished,4.4,37,1,1,0,1,1,1,8,1,2
137856,69,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
23124,35,1,1,1,1,0,0,Unfurnished,4.4,77,1,0,0,0,0,0,3,1,2
94709,60,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
131436,104,4,2,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,3,1
6824,22,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,4,0,2
10032,12,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,3,0,2
123540,56,5,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,2,1
31127,29,1,1,1,1,0,0,Unfurnished,4.2,26,1,1,0,1,0,0,5,0,2
55823,40,3,2,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1,9,1,2
27317,35,2,1,1,1,0,0,Unfurnished,4.4,165,1,0,1,1,1,0,6,1,2
147343,113,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
118520,92,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
5500,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,1,0,3,0,2
109380,102,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
124520,88,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
76849,46,3,1,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,1,2
147763,56,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
106894,108,5,2,1,1,1,1,Fully Furnished,4.2,172,1,1,1,1,1,2,9,3,1
16596,21,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,4,0,2
122598,108,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
56172,40,3,2,1,1,0,1,Semi Furnished,4.3,396,1,1,1,1,1,1,8,1,2
9284,12,1,1,1,0,0,0,Unfurnished,3.7,107,1,1,1,1,0,0,5,0,2
72720,46,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
53294,45,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
123687,115,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
23981,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,6,0,2
17115,26,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,1,0,7,0,2
10694,19,1,1,1,0,0,0,Unfurnished,4.4,297,0,1,1,1,1,0,5,0,2
85932,60,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
107110,94,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
11582,19,1,1,0,0,0,0,Unfurnished,3.9,87,1,1,0,1,1,0,4,0,2
68297,37,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
144631,73,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,2,1
21115,34,2,1,1,1,0,0,Unfurnished,4.1,36,1,1,1,0,0,0,5,1,2
140057,95,6,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,3,0
118832,84,5,3,1,1,1,1,Fully Furnished,4.1,36,1,1,1,1,1,2,9,3,0
116832,84,6,2,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2,9,3,0
101021,108,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
61092,38,2,1,1,1,0,1,Semi Furnished,4.5,103,1,1,1,1,1,1,8,1,2
77357,60,5,1,1,1,1,1,Fully Furnished,4.6,20,1,1,1,1,1,2,9,2,1
18181,24,0,1,1,1,0,0,Unfurnished,3,1,0,1,1,0,1,0,5,0,2
70929,53,5,2,1,1,1,1,Semi Furnished,4.6,17,1,1,1,1,1,1,9,2,1
111729,106,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
17594,27,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,0,1,0,5,0,2
54568,37,3,2,1,1,1,1,Semi Furnished,4.3,396,1,1,1,1,1,1,9,1,2
17431,21,1,1,1,1,0,0,Unfurnished,4.2,19,0,1,1,0,0,0,4,0,2
115332,107,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
32241,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,1,2
110557,88,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
101332,69,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
101141,50,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
128288,116,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,3,0
95162,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
76323,56,4,2,1,1,1,1,Fully Furnished,3.6,20,1,1,1,1,1,2,9,2,1
119491,63,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
64747,38,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
47099,35,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,8,1,2
33498,28,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,0,0,3,0,2
40379,38,2,1,1,1,1,1,Semi Furnished,4.7,185,1,0,0,1,1,1,7,1,2
72669,53,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,1
149416,69,6,2,1,1,1,1,Fully Furnished,4.6,1872,1,1,1,1,1,2,9,2,1
149105,109,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
31151,27,1,1,1,1,0,1,Unfurnished,4.2,301,1,0,0,0,0,0,4,0,2
115549,119,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
131947,86,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
117734,94,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
96411,51,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
68796,41,3,2,1,1,1,1,Semi Furnished,4.1,254,1,1,1,1,1,1,9,1,2
114892,64,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
134773,76,5,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,3,0
94299,50,3,1,1,1,1,1,Fully Furnished,4.2,14,1,1,1,1,1,2,9,2,1
10387,22,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,4,0,2
75403,50,4,1,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
97767,57,4,1,1,1,1,1,Fully Furnished,4.8,4,1,1,1,1,1,2,9,2,1
60843,43,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
92781,53,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
75414,40,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
116043,97,6,2,1,1,1,1,Fully Furnished,4.5,17,1,1,1,1,1,2,9,3,1
7370,18,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0,2,0,2
36024,39,1,1,1,1,0,1,Semi Furnished,4.4,44,1,1,0,1,1,1,7,1,2
76991,51,3,1,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2,9,2,1
111116,66,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
30598,26,2,1,1,1,0,1,Unfurnished,4.4,37,1,0,1,1,1,0,7,0,2
24164,35,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,1,2
70272,40,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
132753,87,6,2,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,3,0
149785,68,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
129190,50,6,3,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2,9,2,1
98091,46,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
54513,41,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
99325,50,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
149056,57,5,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,2,1
141228,109,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
2659,25,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,4,0,2
128891,77,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
117849,107,6,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,3,1
66723,44,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
56941,40,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
91590,48,5,1,1,1,1,1,Fully Furnished,4.4,8,1,1,1,1,1,2,9,1,2
79343,53,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
26804,31,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,1,2
53081,37,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
54386,35,2,1,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1,9,1,2
86559,48,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
64778,43,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
135982,107,6,2,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2,9,3,0
33654,26,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,6,0,2
64316,45,2,2,1,1,0,1,Semi Furnished,4.6,16,1,1,1,1,1,1,8,1,2
14661,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,0,0,4,0,2
98584,59,5,2,1,1,1,1,Fully Furnished,3.9,53,1,1,1,1,1,2,9,2,1
57747,41,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
22824,30,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,4,1,2
123966,73,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
50749,44,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
50380,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
111438,85,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
130169,59,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
135846,96,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
13919,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,1,1,0,6,0,2
41307,35,1,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
88359,56,3,1,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2,9,2,1
18620,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,1,0,4,0,2
92478,47,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
144947,52,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
4387,19,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0,6,0,2
91027,47,5,2,1,1,1,1,Fully Furnished,4.6,18,1,1,1,1,1,2,9,1,2
114028,90,6,3,1,1,1,1,Fully Furnished,3.9,58,1,1,1,1,1,2,9,3,0
91765,50,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
8302,23,0,1,1,1,0,0,Unfurnished,4.4,165,1,1,1,0,0,0,5,0,2
129910,84,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
78640,44,3,1,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,1,2
71880,40,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
132776,120,5,2,1,1,1,1,Fully Furnished,4.2,6,1,1,1,1,1,2,9,3,1
55390,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
67528,41,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
147322,65,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
79494,43,5,1,1,1,1,1,Fully Furnished,4.2,185,1,1,1,1,1,2,9,1,2
68062,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
81534,53,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
36484,35,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
53057,37,3,2,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1,9,1,2
25892,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0,6,1,2
73787,53,4,1,1,1,1,1,Semi Furnished,4.2,53,1,1,1,1,1,1,9,2,1
10856,21,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,4,0,2
127547,101,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
133413,73,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
138435,90,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
124299,65,5,3,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2,9,2,1
86553,58,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
98101,50,4,2,1,1,1,1,Fully Furnished,5,4,1,1,1,1,1,2,9,2,1
108783,63,5,2,1,1,1,1,Fully Furnished,3.7,23,1,1,1,1,1,2,9,2,1
31772,34,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,1,2
76064,51,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
40476,37,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,7,1,2
146775,94,4,2,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2,9,3,0
89824,49,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
2824,25,0,1,0,0,0,0,Unfurnished,4.5,152,0,1,1,1,1,0,4,0,2
86646,41,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
43913,36,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
8706,19,1,1,1,0,0,0,Unfurnished,4.2,85,0,0,1,1,0,0,3,0,2
87196,42,4,1,1,1,1,1,Fully Furnished,4.7,16,1,1,1,1,1,2,9,1,2
116241,59,6,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,2,1
22913,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,0,2
30913,31,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,4,1,2
91750,60,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
25854,29,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,0,2
127848,91,5,2,1,1,1,1,Fully Furnished,4.2,35,1,1,1,1,1,2,9,3,0
85726,47,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
3980,20,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,0,0,5,0,2
114901,97,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
124475,70,5,2,1,1,1,1,Fully Furnished,4.1,254,1,1,1,1,1,2,9,2,1
131926,58,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2,9,2,1
133987,117,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,3,0
39180,30,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
141155,81,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
33934,35,1,1,1,1,0,0,Unfurnished,4.1,43,1,0,0,0,1,0,4,1,2
54540,41,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
63636,45,3,1,1,1,0,1,Semi Furnished,4,23,1,1,1,1,1,1,8,1,2
66584,41,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
16918,26,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,1,1,0,6,0,2
107258,115,5,3,1,1,1,1,Fully Furnished,4.7,16,1,1,1,1,1,2,9,3,1
101963,98,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
23270,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,6,1,2
27528,34,1,1,1,1,0,1,Unfurnished,4.5,152,1,0,1,1,1,0,7,1,2
87924,60,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
