Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,price_per_sqm,amenities_count,size_category,occupancy_demand
46461,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1327.4571428571428,7,1,2
47780,40,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1194.5,8,1,2
108783,77,5,3,1,1,2,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,1412.7662337662337,10,3,0
15035,26,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0,578.2692307692307,3,0,2
60235,44,4,2,1,1,1,1,Semi Furnished,4.3,65.0,1,1,1,1,1,1,1368.9772727272727,9,1,2
123695,99,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1249.4444444444443,9,3,1
51020,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1457.7142857142858,9,1,2
74531,44,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1693.8863636363637,9,1,2
128250,84,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1526.7857142857142,10,3,0
119835,114,4,2,1,1,1,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,1051.1842105263158,9,3,0
100934,89,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1134.0898876404494,10,3,1
74294,48,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1547.7916666666667,9,1,2
90833,41,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2215.439024390244,9,1,2
26303,32,1,1,1,1,0,0,Unfurnished,4.2,85.0,1,1,1,0,1,0,821.96875,6,1,2
8077,14,0,1,1,1,0,0,Unfurnished,4.6,16.0,1,1,0,1,1,0,576.9285714285714,6,0,2
27358,35,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,781.6571428571428,6,1,2
85074,41,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2074.9756097560976,9,1,2
80304,48,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1673.0,10,1,2
127937,61,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2097.3278688524592,9,2,1
72753,42,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1732.2142857142858,9,1,2
56812,40,2,1,1,1,1,1,Semi Furnished,4.2,85.0,1,1,1,1,1,1,1420.3,9,1,2
96045,42,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2286.785714285714,9,1,2
147799,79,6,3,1,1,2,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1870.873417721519,10,3,0
15361,20,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,768.05,4,0,2
105818,96,6,3,1,1,2,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,1102.2708333333333,10,3,1
102045,72,4,3,1,1,1,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,1417.2916666666667,9,2,1
15366,26,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,1,0,591.0,3,0,2
31020,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,1,0,1034.0,6,1,2
126021,55,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2291.2909090909093,10,2,1
81160,43,4,1,1,1,1,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,1887.4418604651162,9,1,2
52773,44,2,1,1,1,0,1,Semi Furnished,3.8,31.0,1,1,1,1,1,1,1199.3863636363637,8,1,2
82021,42,3,2,1,1,2,1,Fully Furnished,4.3,396.0,1,1,1,1,1,2,1952.8809523809523,10,1,2
86419,60,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1440.3166666666666,9,2,1
61361,42,2,1,1,1,0,1,Semi Furnished,4.3,396.0,1,1,1,1,1,1,1460.9761904761904,8,1,2
87910,56,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1569.8214285714287,10,2,2
136833,98,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1396.2551020408164,10,3,0
32072,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,1145.4285714285713,6,0,2
32149,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,0,0,1004.65625,4,1,2
39056,35,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1115.8857142857144,8,1,2
60077,42,2,1,1,1,0,1,Semi Furnished,4.1,43.0,1,1,1,1,1,1,1430.404761904762,8,1,2
7672,24,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,319.6666666666667,5,0,2
128018,52,5,2,1,1,1,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,2461.8846153846152,9,2,1
34677,31,2,1,1,1,0,1,Unfurnished,4.6,16.0,1,1,0,0,0,0,1118.6129032258063,5,1,2
131605,59,4,2,1,1,1,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,2230.593220338983,9,2,1
126318,68,6,2,1,1,1,1,Fully Furnished,4.2,1574.0,1,1,1,1,1,2,1857.6176470588234,9,2,1
61062,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1453.857142857143,9,1,2
65179,44,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1481.340909090909,9,1,2
87146,40,5,1,1,1,1,1,Fully Furnished,4.4,34.0,1,1,1,1,1,2,2178.65,9,1,2
110617,74,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1494.8243243243244,9,2,1
24126,31,2,1,1,1,0,1,Unfurnished,4.4,25.0,1,0,0,1,0,0,778.258064516129,5,1,2
149458,108,4,3,1,1,1,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,1383.8703703703704,9,3,0
108100,53,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2039.622641509434,9,2,1
43261,39,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1109.2564102564102,8,1,2
86565,41,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2111.3414634146343,10,1,2
34784,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,1087.0,4,1,2
126051,120,5,3,1,1,2,1,Fully Furnished,4.2,19.0,1,1,1,1,1,2,1050.425,10,3,1
9198,25,0,1,1,0,0,0,Unfurnished,4.6,72.0,0,0,1,1,0,0,367.92,3,0,2
129185,51,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2533.0392156862745,10,2,1
132549,81,5,2,1,1,2,1,Fully Furnished,4.2,26.0,1,1,1,1,1,2,1636.4074074074074,10,3,0
131335,71,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1849.7887323943662,10,2,1
126814,99,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1280.949494949495,10,3,0
131059,73,6,2,1,1,1,1,Fully Furnished,4.3,375.0,1,1,1,1,1,2,1795.3287671232877,9,2,1
18004,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,720.16,4,0,2
99172,59,4,2,1,1,2,1,Fully Furnished,4.6,1872.0,1,1,1,1,1,2,1680.8813559322034,10,2,2
69736,37,4,1,1,1,1,1,Semi Furnished,4.4,37.0,1,1,1,1,1,1,1884.7567567567567,9,1,2
41406,30,3,2,1,1,0,1,Semi Furnished,4.4,37.0,1,0,0,1,1,1,1380.2,6,1,2
100370,116,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,865.2586206896551,10,3,1
95975,54,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1777.3148148148148,9,2,1
31478,32,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,1,0,983.6875,6,1,2
135112,69,5,3,1,1,2,1,Fully Furnished,4.4,14925.0,1,1,1,1,1,2,1958.144927536232,10,2,1
119958,85,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1411.270588235294,10,3,0
52578,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1251.857142857143,9,1,2
65910,45,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1464.6666666666667,9,1,2
82858,42,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1972.8095238095239,10,1,2
138138,104,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1328.25,10,3,0
136942,55,6,3,1,1,1,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,2489.8545454545456,9,2,1
118711,104,6,2,1,1,1,1,Fully Furnished,4.0,3.0,1,1,1,1,1,2,1141.451923076923,9,3,0
132164,67,5,3,1,1,2,1,Fully Furnished,4.1,43.0,1,1,1,1,1,2,1972.597014925373,10,2,1
114479,58,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1973.7758620689656,10,2,1
90748,49,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1852.0,9,1,2
100721,81,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1243.469135802469,9,3,1
104161,57,5,2,1,1,1,1,Fully Furnished,4.8,10.0,1,1,1,1,1,2,1827.3859649122808,9,2,1
142410,114,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1249.2105263157894,9,3,1
18252,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,608.4,5,1,2
98392,57,5,1,1,1,1,1,Fully Furnished,4.4,169.0,1,1,1,1,1,2,1726.1754385964912,9,2,1
63372,42,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1508.857142857143,9,1,2
46867,30,3,2,1,1,0,1,Semi Furnished,4.1,254.0,1,1,1,1,1,1,1562.2333333333333,8,1,2
146801,106,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1384.9150943396226,9,3,0
71877,53,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1356.1698113207547,9,2,1
124226,59,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2105.5254237288136,9,2,1
73061,45,5,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1623.5777777777778,10,1,2
121132,55,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2202.4,10,2,1
122457,75,5,3,1,1,1,1,Fully Furnished,4.8,4.0,1,1,1,1,1,2,1632.76,9,3,0
11358,25,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,454.32,1,0,2
17699,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,0,0,680.7307692307693,2,0,2
108143,59,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1832.9322033898304,9,2,1
3942,16,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,246.375,3,0,2
69619,45,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1547.088888888889,8,1,2
49028,37,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1325.081081081081,7,1,2
55322,43,2,2,1,1,0,1,Semi Furnished,3.7,124.0,1,1,1,1,1,1,1286.5581395348838,8,1,1
86851,59,5,1,1,1,2,1,Fully Furnished,4.4,265.0,1,1,1,1,1,2,1472.050847457627,10,2,2
46601,32,1,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1456.28125,7,1,2
69734,40,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1743.35,8,1,2
105522,82,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1286.8536585365853,10,3,0
119749,53,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2259.4150943396226,10,2,1
107735,117,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,920.8119658119658,9,3,1
50433,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1172.860465116279,8,1,2
54066,40,2,1,1,1,0,1,Semi Furnished,4.2,301.0,1,1,1,1,1,1,1351.65,8,1,2
11844,22,1,1,0,0,0,0,Unfurnished,4.2,301.0,1,0,1,1,0,0,538.3636363636364,3,0,2
17990,23,1,1,1,1,0,1,Unfurnished,4.0,3.0,1,1,1,0,1,0,782.1739130434783,7,0,2
113129,114,5,2,1,1,1,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,992.359649122807,9,3,1
111952,82,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1365.2682926829268,10,3,0
68997,40,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1724.925,8,1,2
126674,104,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1218.0192307692307,9,3,1
78206,53,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1475.5849056603774,10,2,2
65162,45,2,1,1,1,0,1,Semi Furnished,4.1,36.0,1,1,1,1,1,1,1448.0444444444445,8,1,2
111815,111,5,2,1,1,2,1,Fully Furnished,4.6,1872.0,1,1,1,1,1,2,1007.3423423423424,10,3,1
42545,36,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1181.8055555555557,7,1,2
111849,104,6,2,1,1,2,1,Fully Furnished,5.0,3.0,1,1,1,1,1,2,1075.4711538461538,10,3,1
94089,60,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1568.15,9,2,1
79046,43,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1838.2790697674418,9,1,2
37697,40,1,1,1,1,0,1,Semi Furnished,4.0,23.0,1,0,0,1,1,1,942.425,6,1,2
114545,52,4,2,1,1,2,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,2202.7884615384614,10,2,1
7754,24,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,323.0833333333333,4,0,2
3866,12,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,0,0,1,1,0,322.1666666666667,4,0,2
116251,91,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1277.4835164835165,9,3,0
49552,35,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1415.7714285714285,8,1,2
18383,30,1,1,1,1,0,0,Unfurnished,5.0,2.0,0,0,1,0,0,0,612.7666666666667,3,1,2
29367,32,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,0,0,917.71875,5,1,2
125053,57,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2193.9122807017543,9,2,1
97673,60,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1627.8833333333334,10,2,2
39528,33,2,2,1,1,1,1,Semi Furnished,4.4,37.0,1,1,0,1,1,1,1197.8181818181818,8,1,2
137856,69,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1997.9130434782608,9,2,1
23124,35,1,1,1,1,0,0,Unfurnished,4.4,77.0,1,0,0,0,0,0,660.6857142857143,3,1,2
94709,60,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1578.4833333333333,9,2,1
131436,104,4,2,1,1,2,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,1263.8076923076924,10,3,1
6824,22,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0,310.1818181818182,4,0,2
10032,12,1,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,1,0,1,0,836.0,3,0,2
123540,56,5,3,1,1,2,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,2206.0714285714284,10,2,1
31127,29,1,1,1,1,0,0,Unfurnished,4.2,26.0,1,1,0,1,0,0,1073.344827586207,5,0,2
55823,40,3,2,1,1,1,1,Semi Furnished,4.4,37.0,1,1,1,1,1,1,1395.575,9,1,2
27317,35,2,1,1,1,0,0,Unfurnished,4.4,165.0,1,0,1,1,1,0,780.4857142857143,6,1,2
147343,113,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1303.9203539823009,9,3,0
118520,92,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1288.2608695652175,9,3,0
5500,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,0,1,0,261.9047619047619,3,0,2
109380,102,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1072.3529411764705,10,3,1
124520,88,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1415.0,9,3,0
76849,46,3,1,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1670.6304347826087,9,1,2
147763,56,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2638.625,9,2,1
106894,108,5,2,1,1,2,1,Fully Furnished,4.2,172.0,1,1,1,1,1,2,989.7592592592592,10,3,1
16596,21,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,0,0,1,1,0,790.2857142857143,4,0,2
122598,108,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1135.1666666666667,10,3,1
56172,40,3,2,1,1,0,1,Semi Furnished,4.3,396.0,1,1,1,1,1,1,1404.3,8,1,2
9284,12,1,1,1,0,0,0,Unfurnished,3.7,107.0,1,1,1,1,0,0,773.6666666666666,5,0,2
72720,46,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1580.8695652173913,9,1,2
53294,45,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1184.3111111111111,8,1,2
123687,115,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1075.5391304347827,9,3,1
23981,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,1,0,856.4642857142857,6,0,2
17115,26,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,1,0,658.2692307692307,7,0,2
10694,19,1,1,1,0,0,0,Unfurnished,4.4,297.0,0,1,1,1,1,0,562.8421052631579,5,0,2
85932,60,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1432.2,10,2,2
107110,94,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1139.468085106383,10,3,1
11582,19,1,1,0,0,0,0,Unfurnished,3.9,87.0,1,1,0,1,1,0,609.578947368421,4,0,2
68297,37,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1845.8648648648648,9,1,2
144631,73,4,3,1,1,2,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,1981.2465753424658,10,2,1
21115,34,2,1,1,1,0,0,Unfurnished,4.1,36.0,1,1,1,0,0,0,621.0294117647059,5,1,2
140057,95,6,3,1,1,1,1,Fully Furnished,4.7,185.0,1,1,1,1,1,2,1474.2842105263157,9,3,0
118832,84,5,3,1,1,1,1,Fully Furnished,4.1,36.0,1,1,1,1,1,2,1414.6666666666667,9,3,0
116832,84,6,2,1,1,2,1,Fully Furnished,4.6,16.0,1,1,1,1,1,2,1390.857142857143,10,3,0
101021,108,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,935.3796296296297,10,3,1
61092,38,2,1,1,1,0,1,Semi Furnished,4.5,103.0,1,1,1,1,1,1,1607.6842105263158,8,1,2
77357,60,5,1,1,1,1,1,Fully Furnished,4.6,20.0,1,1,1,1,1,2,1289.2833333333333,9,2,1
18181,24,0,1,1,1,0,0,Unfurnished,3.0,1.0,0,1,1,0,1,0,757.5416666666666,5,0,2
70929,53,5,2,1,1,1,1,Semi Furnished,4.6,17.0,1,1,1,1,1,1,1338.2830188679245,9,2,1
111729,106,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1054.0471698113208,10,3,1
17594,27,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,1,0,0,1,0,651.6296296296297,5,0,2
54568,37,3,2,1,1,1,1,Semi Furnished,4.3,396.0,1,1,1,1,1,1,1474.8108108108108,9,1,2
17431,21,1,1,1,1,0,0,Unfurnished,4.2,19.0,0,1,1,0,0,0,830.047619047619,4,0,2
115332,107,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1077.8691588785048,9,3,1
32241,30,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,1074.7,4,1,2
110557,88,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1256.3295454545455,9,3,1
101332,69,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1468.5797101449275,9,2,1
101141,50,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2022.82,10,2,1
128288,116,4,3,1,1,1,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,1105.9310344827586,9,3,0
95162,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1903.24,9,2,1
76323,56,4,2,1,1,1,1,Fully Furnished,3.6,20.0,1,1,1,1,1,2,1362.9107142857142,9,2,1
119491,63,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1896.6825396825398,10,2,1
64747,38,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1703.8684210526317,8,1,2
47099,35,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1345.6857142857143,8,1,2
33498,28,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,0,0,1196.357142857143,3,0,2
40379,38,2,1,1,1,1,1,Semi Furnished,4.7,185.0,1,0,0,1,1,1,1062.6052631578948,7,1,2
72669,53,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1371.1132075471698,9,2,1
149416,69,6,2,1,1,2,1,Fully Furnished,4.6,1872.0,1,1,1,1,1,2,2165.449275362319,10,2,1
149105,109,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1367.9357798165138,10,3,0
31151,27,1,1,1,1,0,1,Unfurnished,4.2,301.0,1,0,0,0,0,0,1153.7407407407406,4,0,2
115549,119,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,971.0,10,3,1
131947,86,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1534.2674418604652,9,3,0
117734,94,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1252.4893617021276,10,3,1
96411,51,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1890.4117647058824,9,2,1
68796,41,3,2,1,1,1,1,Semi Furnished,4.1,254.0,1,1,1,1,1,1,1677.9512195121952,9,1,2
114892,64,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1795.1875,10,2,1
134773,76,5,3,1,1,1,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,1773.328947368421,9,3,0
94299,50,3,1,1,1,2,1,Fully Furnished,4.2,14.0,1,1,1,1,1,2,1885.98,10,2,1
10387,22,1,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,472.1363636363636,4,0,2
75403,50,4,1,1,1,1,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,1508.06,9,2,1
97767,57,4,1,1,1,2,1,Fully Furnished,4.8,4.0,1,1,1,1,1,2,1715.2105263157894,10,2,1
60843,43,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1414.953488372093,9,1,2
92781,53,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1750.5849056603774,9,2,1
75414,40,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1885.35,9,1,2
116043,97,6,2,1,1,1,1,Fully Furnished,4.5,17.0,1,1,1,1,1,2,1196.319587628866,9,3,1
7370,18,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0,409.44444444444446,2,0,2
36024,39,1,1,1,1,0,1,Semi Furnished,4.4,44.0,1,1,0,1,1,1,923.6923076923077,7,1,2
76991,51,3,1,1,1,1,1,Fully Furnished,4.3,86.0,1,1,1,1,1,2,1509.6274509803923,9,2,1
111116,66,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1683.5757575757575,10,2,2
30598,26,2,1,1,1,0,1,Unfurnished,4.4,37.0,1,0,1,1,1,0,1176.8461538461538,7,0,2
24164,35,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,690.4,5,1,2
70272,40,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1756.8,9,1,2
132753,87,6,2,1,1,1,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,1525.896551724138,9,3,0
149785,68,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2202.720588235294,9,2,1
129190,50,6,3,1,1,2,1,Fully Furnished,4.6,16.0,1,1,1,1,1,2,2583.8,10,2,1
98091,46,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2132.413043478261,9,1,2
54513,41,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1329.5853658536585,8,1,2
99325,50,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1986.5,10,2,1
149056,57,5,3,1,1,2,1,Fully Furnished,4.4,165.0,1,1,1,1,1,2,2615.0175438596493,10,2,1
141228,109,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1295.6697247706422,10,3,0
2659,25,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,106.36,4,0,2
128891,77,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1673.909090909091,9,3,0
117849,107,6,2,1,1,2,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,1101.392523364486,10,3,1
66723,44,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1516.4318181818182,9,1,2
56941,40,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1423.525,9,1,2
91590,48,5,1,1,1,1,1,Fully Furnished,4.4,8.0,1,1,1,1,1,2,1908.125,9,1,2
79343,53,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1497.0377358490566,10,2,2
26804,31,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,864.6451612903226,6,1,2
53081,37,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1434.6216216216217,9,1,2
54386,35,2,1,1,1,1,1,Semi Furnished,4.4,37.0,1,1,1,1,1,1,1553.8857142857144,9,1,2
86559,48,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1803.3125,9,1,2
