Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label
25369,31,1,1,1,1,0,1,Unfurnished,,,1,0,1,1,1,0
124336,94,5,3,1,1,2,1,Fully Furnished,4.7,185,1,1,1,1,1,2
56337,41,4,2,1,1,1,1,Semi Furnished,4.2,85,1,1,1,1,1,1
60747,40,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
44804,33,2,2,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
10674,17,1,1,1,1,0,0,Unfurnished,4.6,122,0,1,0,0,0,0
93782,41,3,2,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2
139946,69,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
76056,52,3,1,1,1,2,1,Fully Furnished,4.5,75,1,1,1,1,1,2
71445,40,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
147133,72,4,2,1,1,1,1,Fully Furnished,4.3,65,1,1,1,1,1,2
33076,27,2,1,1,1,0,0,Unfurnished,4.3,396,1,1,1,0,0,0
112464,75,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
31868,30,1,1,1,1,0,1,Unfurnished,,,1,0,1,1,1,0
15541,26,0,1,1,1,0,1,Unfurnished,,,0,0,1,1,1,0
55492,37,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
131802,53,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
99596,44,4,2,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
39896,32,1,2,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
127614,60,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
148593,103,5,3,1,1,2,1,Fully Furnished,5,1,1,1,1,1,1,2
146266,108,4,2,1,1,2,1,Fully Furnished,4.5,839,1,1,1,1,1,2
106489,88,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
4690,18,1,1,0,0,0,0,Unfurnished,3.6,20,0,0,1,0,0,0
53680,45,2,1,1,1,1,1,Semi Furnished,4.1,140,1,1,1,1,1,1
41774,33,3,2,1,1,1,1,Semi Furnished,4.4,44,1,0,1,1,1,1
134989,61,4,3,1,1,2,1,Fully Furnished,4.1,43,1,1,1,1,1,2
52816,43,3,2,1,1,1,1,Semi Furnished,4,136,1,1,1,1,1,1
148026,117,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
130020,87,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
22802,29,2,1,1,1,0,1,Unfurnished,4.2,85,1,1,0,1,1,0
15283,28,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0
6964,23,1,1,0,0,0,0,Unfurnished,4,3,0,0,0,1,1,0
85755,54,5,2,1,1,1,1,Fully Furnished,4.5,839,1,1,1,1,1,2
96698,45,4,2,1,1,1,1,Fully Furnished,4.2,53,1,1,1,1,1,2
43920,38,3,2,1,1,1,1,Semi Furnished,4.5,152,1,0,1,1,1,1
122247,73,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
110996,62,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
30418,30,2,1,1,1,0,1,Unfurnished,,,1,1,0,0,1,0
34047,29,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0
50510,45,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
145407,109,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
78762,43,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
127331,109,4,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
5514,17,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,0,1,0,0
96170,59,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
20109,35,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,0,0
22693,29,1,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
63173,39,4,2,1,1,0,1,Semi Furnished,4.1,254,1,1,1,1,1,1
140505,60,6,3,1,1,1,1,Fully Furnished,4.3,54,1,1,1,1,1,2
13010,28,1,1,1,1,0,1,Unfurnished,,,1,0,0,0,0,0
98258,43,5,1,1,1,2,1,Fully Furnished,4.2,53,1,1,1,1,1,2
137614,101,6,2,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2
99364,47,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
29506,26,2,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
137189,91,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
72476,51,5,1,1,1,2,1,Semi Furnished,4.3,65,1,1,1,1,1,1
101721,58,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
13018,29,1,1,1,1,0,0,Unfurnished,4.1,46,0,1,1,0,1,0
136858,80,6,3,1,1,2,1,Fully Furnished,4,3,1,1,1,1,1,2
120797,54,6,3,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
90851,59,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
56684,36,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
72011,55,5,1,1,1,2,1,Semi Furnished,4,23,1,1,1,1,1,1
46544,38,1,1,1,1,0,1,Semi Furnished,4.4,37,1,1,0,1,1,1
31278,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0
34452,29,2,1,1,1,0,1,Unfurnished,4,3,1,0,0,1,1,0
122796,104,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
86795,59,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
52831,38,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
127968,72,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
87054,60,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
4424,24,1,1,1,0,0,0,Unfurnished,4.7,185,1,1,1,0,0,0
82367,60,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
130859,94,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
47014,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
26543,35,1,1,1,1,0,1,Unfurnished,,,1,0,1,0,0,0
89315,46,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
79796,46,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
55912,36,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
32968,34,2,1,1,1,0,1,Unfurnished,4.6,35,1,0,1,1,1,0
90795,59,4,1,1,1,2,1,Fully Furnished,4.7,185,1,1,1,1,1,2
141673,63,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
6019,22,1,1,1,1,0,0,Unfurnished,,,0,0,0,0,0,0
97901,45,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
67732,45,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
68765,36,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
4432,19,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0
118122,112,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
89528,40,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
79758,40,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
57671,41,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
88067,53,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
80148,41,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
135701,68,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
63621,36,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
74389,60,3,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
3709,15,0,1,0,1,0,0,Unfurnished,,,1,0,1,0,1,0
95618,52,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
32920,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,1,0
146863,113,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
121383,73,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
11032,18,0,1,1,0,0,0,Unfurnished,,,0,1,1,1,1,0
74993,55,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
22130,34,2,1,1,1,0,1,Unfurnished,4.2,185,1,0,0,0,0,0
24593,28,1,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
78442,54,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
68742,45,2,1,1,1,1,1,Semi Furnished,4,1,1,1,1,1,1,1
56324,40,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
121472,95,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
118678,113,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
43205,39,1,1,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
71001,43,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
135116,110,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
77325,40,3,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
95119,54,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
108275,106,6,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
42070,36,3,2,1,1,1,1,Semi Furnished,3.7,365,1,1,0,1,1,1
49166,37,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
51350,35,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
138868,53,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
83494,58,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
109141,93,5,3,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2
127750,111,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
66322,37,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
105983,118,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
17891,20,1,1,1,1,0,1,Unfurnished,,,0,1,1,0,0,0
128101,92,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
47929,37,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
48352,35,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
120116,109,6,2,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2
126745,84,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
5177,21,0,1,1,1,0,0,Unfurnished,,,1,1,1,1,0,0
21498,25,2,1,1,1,0,0,Unfurnished,,,1,0,1,0,0,0
103795,81,5,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
114012,105,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
125087,77,6,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
63018,36,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
11226,17,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0
62410,40,4,2,1,1,0,1,Semi Furnished,4.3,65,1,1,1,1,1,1
47064,34,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
76838,42,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
112916,50,4,3,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
31769,27,2,1,1,1,0,0,Unfurnished,4.5,6377,1,1,1,1,0,0
125195,78,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
98698,50,5,1,1,1,1,1,Fully Furnished,4,83,1,1,1,1,1,2
131192,118,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
18023,23,1,1,1,1,0,1,Unfurnished,4,23,1,0,1,1,0,0
126875,83,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
6375,22,0,1,1,1,0,0,Unfurnished,,,0,1,0,1,1,0
81788,58,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
143535,75,4,3,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
132363,118,4,2,1,1,1,1,Fully Furnished,4.6,54,1,1,1,1,1,2
7401,18,1,1,1,1,0,0,Unfurnished,5,1,0,1,0,1,1,0
142864,51,4,3,1,1,1,1,Fully Furnished,4.2,37,1,1,1,1,1,2
101291,112,5,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
147382,55,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
147982,88,6,3,1,1,2,1,Fully Furnished,4.3,375,1,1,1,1,1,2
17524,26,1,1,1,1,0,0,Unfurnished,,,0,1,1,1,0,0
77660,46,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
119859,61,5,2,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
21488,30,2,1,1,1,0,0,Unfurnished,4.4,37,1,1,0,1,0,0
41640,30,3,2,1,1,0,1,Semi Furnished,4.6,72,1,1,1,1,1,1
117983,74,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
67276,39,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
79506,45,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
11429,25,1,1,1,1,0,0,Unfurnished,,,0,1,1,0,1,0
5389,15,0,1,1,1,0,0,Unfurnished,4.8,4,1,0,1,1,0,0
113245,71,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
98075,60,4,1,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
65429,45,3,1,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1
40538,36,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
149373,86,4,3,1,1,1,1,Fully Furnished,4.6,122,1,1,1,1,1,2
79383,60,3,2,1,1,2,1,Fully Furnished,4.2,85,1,1,1,1,1,2
101864,81,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
37884,34,1,1,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
81598,49,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
72918,52,3,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
140701,75,4,3,1,1,2,1,Fully Furnished,4,4,1,1,1,1,1,2
118279,60,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
107026,59,5,2,1,1,2,1,Fully Furnished,3.9,754,1,1,1,1,1,2
36792,34,1,1,1,1,0,1,Semi Furnished,4.3,16,1,1,0,1,1,1
15124,29,0,1,1,1,0,1,Unfurnished,4.4,120,0,0,0,1,0,0
121933,85,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
27937,27,2,1,1,1,0,0,Unfurnished,4.5,36355,1,0,0,1,0,0
64119,38,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
58453,41,4,2,1,1,1,1,Semi Furnished,4.8,16,1,1,1,1,1,1
133085,54,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
104219,77,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
103148,90,6,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
68313,38,2,2,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1
94610,50,5,1,1,1,1,1,Fully Furnished,4.2,21,1,1,1,1,1,2
51379,35,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
131682,68,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
117248,77,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
64482,41,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
133012,111,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
20980,34,1,1,1,1,0,0,Unfurnished,,,1,0,1,0,0,0
119419,119,6,3,1,1,2,1,Fully Furnished,4.4,44,1,1,1,1,1,2
98576,42,3,1,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2
44371,36,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
82231,40,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
20068,33,2,1,1,1,0,0,Unfurnished,,,1,1,1,0,1,0
115341,56,4,3,1,1,2,1,Fully Furnished,4.4,44,1,1,1,1,1,2
128955,89,5,2,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
102906,114,5,2,1,1,2,1,Fully Furnished,4.3,396,1,1,1,1,1,2
47408,40,2,2,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
97280,51,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
74716,45,3,2,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
133679,72,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
48245,31,2,2,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
69545,38,3,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
23389,35,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0
14382,27,0,1,1,1,0,0,Unfurnished,4.1,83,1,0,1,1,0,0
143627,88,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
123044,117,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
6396,19,1,1,0,0,0,0,Unfurnished,4.3,66.5,0,0,1,0,0,0
55412,45,3,1,1,1,1,1,Semi Furnished,4.5,839,1,1,1,1,1,1
109901,87,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
2691,13,1,1,1,0,0,0,Unfurnished,4,23,1,1,1,1,0,0
34566,34,2,1,1,1,0,0,Unfurnished,,,1,1,0,1,0,0
143592,52,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
17588,27,0,1,1,1,0,1,Unfurnished,,,0,0,0,1,0,0
138729,62,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
140436,56,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
122091,80,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
27438,28,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0
93508,47,3,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
63228,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
75185,50,3,1,1,1,1,1,Fully Furnished,4.3,27,1,1,1,1,1,2
2641,19,0,1,0,1,0,0,Unfurnished,,,0,1,0,0,0,0
131058,78,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
94610,58,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
34973,33,2,1,1,1,0,0,Unfurnished,,,1,0,1,1,0,0
137261,64,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
71482,51,4,1,1,1,2,1,Semi Furnished,1,1,1,1,1,1,1,1
24366,33,1,1,1,1,0,1,Unfurnished,,,1,0,0,1,0,0
143351,70,6,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
3303,17,1,1,0,1,0,0,Unfurnished,5,5,0,1,1,0,1,0
22972,34,2,1,1,1,0,0,Unfurnished,,,1,1,1,1,1,0
62792,39,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
67143,35,2,2,1,1,1,1,Semi Furnished,4.6,18,1,1,1,1,1,1
64467,38,4,1,1,1,0,1,Semi Furnished,5,2,1,1,1,1,1,1
67937,41,2,1,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1
32406,33,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0
77275,60,3,1,1,1,2,1,Fully Furnished,4.3,65,1,1,1,1,1,2
125381,67,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
98085,57,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
20123,26,2,1,1,1,0,0,Unfurnished,,,1,1,0,0,1,0
106140,100,5,2,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
142454,67,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
65552,38,4,1,1,1,0,1,Semi Furnished,3.9,10,1,1,1,1,1,1
52494,36,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
148929,50,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
113448,66,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
112761,74,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
108934,84,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
148884,83,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
129769,58,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
17938,27,1,1,1,1,0,0,Unfurnished,,,0,0,0,0,0,0
53673,40,3,1,1,1,0,1,Semi Furnished,5,4,1,1,1,1,1,1
146254,105,4,2,1,1,2,1,Fully Furnished,4.3,54,1,1,1,1,1,2
126250,53,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
92131,54,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
2665,12,0,1,1,1,0,0,Unfurnished,,,1,1,1,0,1,0
115111,107,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
106594,54,5,3,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
89966,53,3,1,1,1,1,1,Fully Furnished,4.3,23,1,1,1,1,1,2
64610,37,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
55581,39,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
44453,38,1,2,1,1,1,1,Semi Furnished,,,1,0,0,1,1,1
140656,120,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
124189,119,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
105064,85,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
106901,119,6,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
69434,38,3,1,1,1,1,1,Semi Furnished,4.5,36355,1,1,1,1,1,1
139883,79,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
12261,12,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,1,0
8948,13,0,1,0,0,0,0,Unfurnished,,,0,1,1,0,1,0
81516,40,4,2,1,1,1,1,Fully Furnished,4.2,301,1,1,1,1,1,2
22405,25,2,1,1,1,0,0,Unfurnished,4.2,185,1,0,0,0,0,0
118610,114,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
45457,31,1,2,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
96515,57,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
54071,36,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
78847,48,5,1,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
53981,36,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
40426,39,3,1,1,1,1,1,Semi Furnished,4,23,1,1,1,1,1,1
126380,117,4,3,1,1,2,1,Fully Furnished,4.2,14,1,1,1,1,1,2
144717,74,5,2,1,1,2,1,Fully Furnished,4.4,44,1,1,1,1,1,2
10549,21,1,1,0,0,0,0,Unfurnished,,,1,1,0,1,0,0
34855,35,2,1,1,1,0,1,Unfurnished,,,1,0,0,0,1,0
131151,70,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
72172,59,4,2,1,1,1,1,Semi Furnished,4.4,37,1,1,1,1,1,1
77882,46,3,1,1,1,1,1,Fully Furnished,4.6,194,1,1,1,1,1,2
33197,29,2,1,1,1,0,1,Unfurnished,,,1,0,0,1,1,0
15575,21,1,1,1,1,0,1,Unfurnished,,,1,1,1,0,0,0
59288,36,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
138796,80,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
139777,101,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
145488,52,5,3,1,1,2,1,Fully Furnished,4,11,1,1,1,1,1,2
95278,51,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
63073,40,4,1,1,1,0,1,Semi Furnished,4.3,88,1,1,1,1,1,1
23869,28,2,1,1,1,0,1,Unfurnished,3.5,101,1,0,0,0,0,0
114731,79,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
140873,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
92791,51,3,1,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
61614,41,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
39441,30,2,2,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
18116,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,1,0
56717,45,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
68486,39,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
106068,98,5,2,1,1,2,1,Fully Furnished,3.9,87,1,1,1,1,1,2
55120,35,3,1,1,1,0,1,Semi Furnished,4,23,1,1,1,1,1,1
114796,71,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
68711,41,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
18199,24,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,1,0
71816,47,3,1,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
36966,31,3,2,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
31965,32,2,1,1,1,0,1,Unfurnished,,,1,0,1,0,0,0
6482,18,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0
127025,107,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
70800,46,4,2,1,1,1,1,Semi Furnished,4.2,39,1,1,1,1,1,1
64949,40,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
105815,103,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
119220,58,4,3,1,1,1,1,Fully Furnished,4.5,44,1,1,1,1,1,2
76681,46,5,2,1,1,2,1,Fully Furnished,4.7,185,1,1,1,1,1,2
131235,99,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
23536,31,2,1,1,1,0,0,Unfurnished,,,1,1,1,1,0,0
26947,33,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0
136517,97,6,3,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
69427,39,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
23086,26,2,1,1,1,0,0,Unfurnished,4.4,120,1,1,0,0,1,0
7505,13,0,1,1,1,0,0,Unfurnished,,,1,0,0,0,0,0
103840,119,5,3,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
18907,23,1,1,1,1,0,1,Unfurnished,4.2,85,0,0,1,0,0,0
37436,40,2,1,1,1,0,1,Semi Furnished,4.3,375,1,0,0,1,1,1
90661,52,3,1,1,1,2,1,Fully Furnished,4.2,2428,1,1,1,1,1,2
